community_id,community_size,community_flavor,key,title,author,total_degree,out_mentions,in_mentions
30,17,fan-out,vittorio-alfieri/antigone,Antigone,Vittorio Alfieri,1,0,1
30,17,fan-out,vittorio-alfieri/l-america-libera-odes-to-free-america,L'America libera (Odes to Free America),Vittorio Alfieri,1,0,1
30,17,fan-out,vittorio-alfieri/la-congiura-de-pazzi,La Congiura de' Pazzi,Vittorio Alfieri,1,0,1
30,17,fan-out,vittorio-alfieri/virginia,Virginia,Vittorio Alfieri,1,0,1
30,17,fan-out,voltaire/lettres-philosophiques,Lettres philosophiques,Voltaire,1,0,1
30,17,fan-out,voltaire/zaire,Zaire,Voltaire,1,0,1
31,12,fan-out,izaak-walton/the-compleat-angler,The Compleat Angler,Izaak Walton,11,11,0
31,12,fan-out,anonymous/a-private-school-of-defence,A Private School of Defence,Anonymous,1,0,1
31,12,fan-out,fernao-mendes-pinto/the-travels-of-mendes-pinto,The Travels of Mendes Pinto,Fernão Mendes Pinto,1,0,1
31,12,fan-out,francis-bacon/sylva-sylvarum-natural-history,Sylva Sylvarum (Natural History),Francis Bacon,1,0,1
31,12,fan-out,george-herbert/contemplation-on-god-s-providence,Contemplation on God's Providence,George Herbert,1,0,1
31,12,fan-out,janus-dubravius/of-fish-and-fish-ponds,Of Fish and Fish-ponds,Janus Dubravius,1,0,1
31,12,fan-out,meric-casaubon/of-credulity-and-incredulity,Of Credulity and Incredulity,Meric Casaubon,1,0,1
31,12,fan-out,michael-drayton/sonnets,Sonnets,Michael Drayton,1,0,1
31,12,fan-out,phineas-fletcher/piscatorie-eclogs,Piscatorie Eclogs,Phineas Fletcher,1,0,1
31,12,fan-out,plutarch/de-sollertia-animalium-de-industria-animalium,De Sollertia Animalium (De Industria Animalium),Plutarch,1,0,1
31,12,fan-out,richard-baker/a-chronicle-of-the-kings-of-england,A Chronicle of the Kings of England,Richard Baker,1,0,1
31,12,fan-out,seneca/naturales-quaestiones-natural-questions,Naturales Quaestiones (Natural Questions),Seneca,1,0,1
32,12,fan-out,mark-haddon/the-curious-incident-of-the-dog-in-the-night-time,The Curious Incident of the Dog in the Night-time,Mark Haddon,10,10,0
32,12,fan-out,arthur-conan-doyle/the-hound-of-the-baskervilles,The Hound of the Baskervilles,Arthur Conan Doyle,2,0,2
32,12,fan-out,andrew-morton/diana-her-true-story,DIANA: Her True Story,Andrew Morton,1,0,1
32,12,fan-out,arthur-conan-doyle/the-boscombe-valley-mystery,The Boscombe Valley Mystery,Arthur Conan Doyle,1,0,1
32,12,fan-out,dietrich-bonhoeffer/the-cost-of-discipleship,The Cost of Discipleship,Dietrich Bonhoeffer,1,0,1
32,12,fan-out,edith-wharton/the-custom-of-the-country,The Custom of the Country,Edith Wharton,1,1,0
32,12,fan-out,frank-herbert/dune,Dune,Frank Herbert,1,0,1
32,12,fan-out,georgette-heyer/the-masqueraders,The Masqueraders,Georgette Heyer,1,0,1
32,12,fan-out,james-gleick/chaos-making-a-new-science,Chaos: Making a New Science,James Gleick,1,0,1
32,12,fan-out,jilly-cooper/rivals,Rivals,Jilly Cooper,1,0,1
32,12,fan-out,joseph-conrad/heart-of-darkness,Heart of Darkness,Joseph Conrad,1,0,1
32,12,fan-out,various/princess-mary-s-gift-book,Princess Mary's Gift Book,various,1,0,1
33,12,fan-out,theodore-dreiser/sister-carrie,Sister Carrie,Theodore Dreiser,9,9,0
33,12,fan-out,washington-irving/rip-van-winkle,Rip Van Winkle,Washington Irving,3,0,3
33,12,fan-out,wilkie-collins/the-haunted-hotel,The Haunted Hotel,Wilkie Collins,3,3,0
33,12,fan-out,albert-ross/moulding-a-maiden,Moulding a Maiden,Albert Ross,1,0,1
33,12,fan-out,alexandre-dumas/the-corsican-brothers,The Corsican Brothers,Alexandre Dumas,1,0,1
33,12,fan-out,anonymous/the-queen-s-mate,The Queen's Mate,Anonymous,1,0,1
33,12,fan-out,augustin-daly/under-the-gaslight,Under the Gaslight,Augustin Daly,1,0,1
33,12,fan-out,brander-matthews/a-gold-mine,A Gold Mine,Brander Matthews,1,0,1
33,12,fan-out,charlotte-m-brame/dora-thorne,Dora Thorne,Charlotte M. Brame,1,0,1
33,12,fan-out,denman-thompson/the-old-homestead,The Old Homestead,Denman Thompson,1,0,1
33,12,fan-out,honore-de-balzac/pere-goriot,Père Goriot,Honoré de Balzac,1,0,1
33,12,fan-out,wilkie-collins/my-lady-s-money,My Lady's Money,Wilkie Collins,1,0,1
34,12,fan-out,william-james/pragmatism,Pragmatism,William James,11,11,0
34,12,fan-out,augustine-of-hippo/city-of-god,City of God,Augustine of Hippo,1,0,1
34,12,fan-out,caelius-secundus-curio/de-amplitudine-regni-coelestis,De Amplitudine Regni Coelestis,Caelius Secundus Curio,1,0,1
34,12,fan-out,f-c-s-schiller/humanism,Humanism,F. C. S. Schiller,1,0,1
34,12,fan-out,f-c-s-schiller/studies-in-humanism,Studies in Humanism,F. C. S. Schiller,1,0,1
34,12,fan-out,h-h-joachim/the-nature-of-truth,The Nature of Truth,H. H. Joachim,1,0,1
34,12,fan-out,heinrich-rickert/der-gegenstand-der-erkenntniss,Der Gegenstand der Erkenntniss,Heinrich Rickert,1,0,1
34,12,fan-out,john-dewey/studies-in-logical-theory,Studies in Logical Theory,John Dewey,1,0,1
34,12,fan-out,josiah-royce/the-conception-of-god,The Conception of God,Josiah Royce,1,0,1
34,12,fan-out,josiah-royce/the-world-and-the-individual,The World and the Individual,Josiah Royce,1,0,1
34,12,fan-out,morrison-i-swift/human-submission,Human Submission,Morrison I. Swift,1,0,1
34,12,fan-out,william-james/the-will-to-believe,The Will to Believe,William James,1,0,1
35,9,fan-out,chimamanda-ngozi-adichie/americanah,Americanah,Chimamanda Ngozi Adichie,8,8,0
35,9,fan-out,barack-obama/dreams-of-my-father,Dreams of My Father,Barack Obama,1,0,1
35,9,fan-out,chinua-achebe/things-fall-apart,Things Fall Apart,Chinua Achebe,1,0,1
35,9,fan-out,evelyn-waugh/brideshead,Brideshead,Evelyn Waugh,1,0,1
35,9,fan-out,graham-greene/the-end-of-the-affair,The End of the Affair,Graham Greene,1,0,1
35,9,fan-out,graham-greene/the-heart-of-the-matter,The Heart of the Matter,Graham Greene,1,0,1
35,9,fan-out,james-baldwin/the-fire-next-time,The Fire Next Time,James Baldwin,1,0,1
35,9,fan-out,v-s-naipaul/a-bend-in-the-river,A Bend in the River,V. S. Naipaul,1,0,1
35,9,fan-out,william-faulkner/light-in-august,Light in August,William Faulkner,1,0,1
36,8,fan-out,james-joyce/dubliners,Dubliners,James Joyce,8,8,0
36,8,fan-out,anonymous/the-devout-communicant,The Devout Communicant,Anonymous,1,0,1
36,8,fan-out,caroline-norton/the-arab-s-farewell-to-his-steed,The Arab's Farewell to his Steed,Caroline Norton,1,0,1
36,8,fan-out,eugene-francois-vidocq/memoirs-of-vidocq,Memoirs of Vidocq,Eugène François Vidocq,1,0,1
36,8,fan-out,friedrich-nietzsche/the-gay-science,The Gay Science,Friedrich Nietzsche,1,0,1
36,8,fan-out,friedrich-nietzsche/thus-spoke-zarathustra,Thus Spoke Zarathustra,Friedrich Nietzsche,1,0,1
36,8,fan-out,gerhart-hauptmann/michael-kramer,Michael Kramer,Gerhart Hauptmann,1,0,1
36,8,fan-out,walter-scott/the-abbot,The Abbot,Walter Scott,1,0,1
37,7,fan-out,kurt-vonnegut/slaughterhouse-five,Slaughterhouse-Five,Kurt Vonnegut,6,6,0
37,7,fan-out,charles-mackay-ll-d/extraordinary-popular-delusions-and-the-madness-of-crowds,Extraordinary Popular Delusions and the Madness of Crowds,"Charles Mackay, LL. D",1,0,1
37,7,fan-out,david-irving/the-destruction-of-dresden,The Destruction of Dresden,David Irving,1,0,1
37,7,fan-out,jacqueline-susann/valley-of-the-dolls,Valley of the Dolls,Jacqueline Susann,1,0,1
37,7,fan-out,mary-endell/dresden-history-stage-and-gallery,"Dresden, History, Stage and Gallery",Mary Endell,1,0,1
37,7,fan-out,stephen-crane/the-red-badge-of-courage,The Red Badge of Courage,Stephen Crane,1,0,1
37,7,fan-out,william-bradford-huie/the-execution-of-private-slovik,The Execution of Private Slovik,William Bradford Huie,1,0,1
38,7,fan-out,ta-nehisi-coates/between-the-world-and-me,Between the World and Me,Ta-Nehisi Coates,6,6,0
38,7,fan-out,chancellor-williams/destruction-of-black-civilization,Destruction of Black Civilization,Chancellor Williams,1,0,1
38,7,fan-out,cheikh-anta-diop/the-african-origin-of-civilization,The African Origin of Civilization,Cheikh Anta Diop,1,0,1
38,7,fan-out,drusilla-d-houston/wonderful-ethiopians-of-the-ancient-cushite-empire,Wonderful Ethiopians of the Ancient Cushite Empire,Drusilla D Houston,1,0,1
38,7,fan-out,george-wells-parker/children-of-the-sun,Children of the Sun,George Wells Parker,1,0,1
38,7,fan-out,thavolia-glymph/out-of-the-house-of-bondage,Out of the House of Bondage,Thavolia Glymph,1,0,1
38,7,fan-out,truman-capote/breakfast-at-tiffany-s,Breakfast at Tiffany's,Truman Capote,1,0,1
39,6,fan-out,arnold-bennett/the-old-wives-tale,The Old Wives' Tale,Arnold Bennett,5,5,0
39,6,fan-out,anonymous/the-harvest-of-a-quiet-eye,The Harvest of a Quiet Eye,Anonymous,1,0,1
39,6,fan-out,elizabeth-missing-sewell/the-experience-of-life,The Experience of Life,Elizabeth Missing Sewell,1,0,1
39,6,fan-out,emile-zola/la-debacle,La Débâcle,Émile Zola,1,0,1
39,6,fan-out,grace-aguilar/the-days-of-bruce,The Days of Bruce,Grace Aguilar,1,0,1
39,6,fan-out,guy-de-maupassant/fort-comme-la-mort,Fort Comme la Mort,Guy de Maupassant,1,0,1
40,6,fan-out,jack-london/burning-daylight,Burning Daylight,Jack London,5,5,0
40,6,fan-out,h-g-wells/the-wheels-of-chance,The Wheels of Chance,H. G. Wells,1,0,1
40,6,fan-out,robert-browning/caliban-upon-setebos,Caliban upon Setebos,Robert Browning,1,0,1
40,6,fan-out,robert-browning/fra-lippo-lippi,Fra Lippo Lippi,Robert Browning,1,0,1
40,6,fan-out,rudyard-kipling/tomlinson,Tomlinson,Rudyard Kipling,1,0,1
40,6,fan-out,william-ernest-henley/the-song-of-the-sword,The Song of the Sword,William Ernest Henley,1,0,1
41,6,fan-out,jules-verne/from-the-earth-to-the-moon,From the Earth to the Moon,Jules Verne,5,5,0
41,6,fan-out,bernard-le-bovier-de-fontenelle/the-plurality-of-worlds,The Plurality of Worlds,Bernard le Bovier de Fontenelle,1,0,1
41,6,fan-out,cyrano-de-bergerac/journeys-in-the-moon,Journeys in the Moon,Cyrano de Bergerac,1,0,1
41,6,fan-out,edgar-allan-poe/the-unparalleled-adventure-of-one-hans-pfaall,The Unparalleled Adventure of One Hans Pfaall,Edgar Allan Poe,1,0,1
41,6,fan-out,francis-godwin/the-man-in-the-moone,The Man in the Moone,Francis Godwin,1,0,1
41,6,fan-out,richard-adams-locke/the-moon-hoax,The Moon Hoax,Richard Adams Locke,1,0,1
42,5,mixed,jean-jacques-rousseau/the-confessions,The Confessions,Jean-Jacques Rousseau,3,2,1
42,5,mixed,fyodor-dostoevsky/crime-and-punishment,Crime and Punishment,Fyodor Dostoevsky,2,2,0
42,5,mixed,alexander-pushkin/egyptian-nights,Egyptian Nights,Alexander Pushkin,1,0,1
42,5,mixed,augustine-of-hippo/de-magistro-the-teacher,De Magistro (The Teacher),Augustine of Hippo,1,0,1
42,5,mixed,cicero/hortensius,Hortensius,Cicero,1,0,1
43,5,fan-out,mark-twain/roughing-it,Roughing It,Mark Twain,4,4,0
43,5,fan-out,c-v-waite/the-mormon-prophet,The Mormon Prophet,C. V. Waite,1,0,1
43,5,fan-out,charles-reade/love-me-little-love-me-long,"Love Me Little, Love Me Long",Charles Reade,1,0,1
43,5,fan-out,j-g-wood/the-uncivilized-races-of-men-in-all-countries-of-the-world,The Uncivilized Races of Men in All Countries of the World,J. G. Wood,1,0,1
43,5,fan-out,thomas-j-dimsdale/the-vigilantes-of-montana,The Vigilantes of Montana,Thomas J. Dimsdale,1,0,1
44,4,fan-out,euripides/the-trojan-women,The Trojan Women,Euripides,3,3,0
44,4,fan-out,anonymous/the-song-of-roland,The Song of Roland,Anonymous,1,0,1
44,4,fan-out,isocrates/encomium-of-helen,Encomium of Helen,Isocrates,1,0,1
44,4,fan-out,jane-ellen-harrison/prolegomena-to-the-study-of-greek-religion,Prolegomena to the Study of Greek Religion,Jane Ellen Harrison,1,0,1
45,4,fan-out,fyodor-dostoevsky/notes-from-the-underground,Notes from the Underground,Fyodor Dostoevsky,3,3,0
45,4,fan-out,alexander-pushkin/the-shot,The Shot,Alexander Pushkin,1,0,1
45,4,fan-out,byron/manfred,Manfred,Byron,1,0,1
45,4,fan-out,mikhail-lermontov/masquerade,Masquerade,Mikhail Lermontov,1,0,1
46,4,fan-out,samuel-butler/erewhon,Erewhon,Samuel Butler,3,3,0
46,4,fan-out,edward-bulwer-lytton/the-coming-race,The Coming Race,Edward Bulwer-Lytton,1,0,1
46,4,fan-out,samuel-butler/erewhon-revisited,Erewhon Revisited,Samuel Butler,1,0,1
46,4,fan-out,samuel-butler/life-and-habit,Life and Habit,Samuel Butler,1,0,1
47,4,fan-out,sheridan-le-fanu/carmilla,Carmilla,Sheridan Le Fanu,3,3,0
47,4,fan-out,johann-christoph-harenberg/philosophicae-et-christianae-cogitationes-de-vampiris,Philosophicae et Christianae Cogitationes de Vampiris,Johann Christoph Harenberg,1,0,1
47,4,fan-out,karl-ferdinand-von-schertz/magia-posthuma,Magia Posthuma,Karl Ferdinand von Schertz,1,0,1
47,4,fan-out,phlegon-of-tralles/de-mirabilibus,De Mirabilibus,Phlegon of Tralles,1,0,1
48,4,fan-out,suetonius/the-twelve-caesars,The Twelve Caesars,Suetonius,3,3,0
48,4,fan-out,gnaeus-naevius/bellum-punicum,Bellum Punicum,Gnaeus Naevius,1,0,1
48,4,fan-out,julius-caesar/anticato,Anticato,Julius Caesar,1,0,1
48,4,fan-out,seneca/hercules-oetaeus,Hercules Oetaeus,Seneca,1,0,1
49,3,mixed,anthony-hope/the-prisoner-of-zenda,The Prisoner of Zenda,Anthony Hope,2,1,1
49,3,mixed,a-e-w-mason/the-four-feathers,The Four Feathers,A. E. W. Mason,1,1,0
49,3,mixed,richard-brinsley-sheridan/the-critic,The Critic,Richard Brinsley Sheridan,1,0,1
50,3,fan-out,apuleius/the-golden-ass,The Golden Ass,Apuleius,2,2,0
50,3,fan-out,anonymous/the-dialogue-of-trismegistus,The Dialogue of Trismegistus,Anonymous,1,0,1
50,3,fan-out,aristotle/meteorology,Meteorology,Aristotle,1,0,1
51,3,fan-out,arthur-conan-doyle/a-study-in-scarlet,A Study in Scarlet,Arthur Conan Doyle,2,2,0
51,3,fan-out,edgar-allan-poe/the-murders-in-the-rue-morgue,The Murders in the Rue Morgue,Edgar Allan Poe,1,0,1
51,3,fan-out,emile-gaboriau/monsieur-lecoq,Monsieur Lecoq,Émile Gaboriau,1,0,1
52,3,fan-out,arthur-conan-doyle/the-white-company,The White Company,Arthur Conan Doyle,2,2,0
52,3,fan-out,anonymous/doon-de-mayence,Doon de Mayence,Anonymous,1,0,1
52,3,fan-out,anonymous/garin-de-montglane,Garin de Montglane,Anonymous,1,0,1
53,3,fan-out,e-nesbit/the-railway-children,The Railway Children,E. Nesbit,2,2,0
53,3,fan-out,anonymous/the-child-s-guide-to-knowledge,The Child's Guide to Knowledge,Anonymous,1,0,1
53,3,fan-out,rudyard-kipling/the-man-who-was,The Man Who Was,Rudyard Kipling,1,0,1
54,3,fan-out,ed-catmull/creativity-inc,"Creativity, Inc.",Ed Catmull,2,2,0
54,3,fan-out,bob-thomas/the-art-of-animation,The Art of Animation,Bob Thomas,1,0,1
54,3,fan-out,richard-i-levin/buy-low-sell-high-collect-early-and-pay-late-the-manager-s-guide-to-financial-survival,"Buy Low, Sell High, Collect Early, and Pay Late: The Manager's Guide to Financial Survival",Richard I. Levin,1,0,1
55,3,fan-out,edith-wharton/the-reef,The Reef,Edith Wharton,2,2,0
55,3,fan-out,erckmann-chatrian/l-ami-fritz,L'Ami Fritz,Erckmann-Chatrian,1,0,1
55,3,fan-out,henri-bernstein/le-vertige,Le Vertige,Henri Bernstein,1,0,1
56,3,fan-out,eleanor-h-porter/pollyanna,Pollyanna,Eleanor H. Porter,2,2,0
56,3,fan-out,eleanor-h-porter/the-turn-of-the-tides,The Turn of the Tides,Eleanor H. Porter,1,0,1
56,3,fan-out,g-a-henty/the-lost-heir,The Lost Heir,G. A. Henty,1,0,1
57,3,fan-out,elizabeth-gaskell/sylvia-s-lovers,Sylvia's Lovers,Elizabeth Gaskell,2,2,0
57,3,fan-out,john-mason/a-treatise-on-self-knowledge,A Treatise on Self-Knowledge,John Mason,1,0,1
57,3,fan-out,william-law/a-serious-call-to-a-devout-and-holy-life,A Serious Call to a Devout and Holy Life,William Law,1,0,1
58,3,fan-out,erasmus/the-praise-of-folly,The Praise of Folly,Erasmus,2,2,0
58,3,fan-out,anonymous/gesta-romanorum,Gesta Romanorum,Anonymous,1,0,1
58,3,fan-out,plutarch/gryllus,Gryllus,Plutarch,1,0,1
59,3,fan-out,guy-de-maupassant/une-vie,Une Vie,Guy de Maupassant,2,2,0
59,3,fan-out,alphonse-de-lamartine/meditations-poetiques,Méditations poétiques,Alphonse de Lamartine,1,0,1
59,3,fan-out,germaine-de-stael/corinne,Corinne,Germaine de Staël,1,0,1
60,3,fan-out,herman-melville/bartleby-the-scrivener,"Bartleby, the Scrivener",Herman Melville,2,2,0
60,3,fan-out,jonathan-edwards/the-freedom-of-the-will,The Freedom of the Will,Jonathan Edwards,1,0,1
60,3,fan-out,joseph-priestley/the-doctrine-of-philosophical-necessity-illustrated,The Doctrine of Philosophical Necessity Illustrated,Joseph Priestley,1,0,1
61,3,fan-out,jack-london/the-star-rover,The Star Rover,Jack London,2,2,0
61,3,fan-out,anonymous/mahabharata,Mahabharata,Anonymous,1,0,1
61,3,fan-out,daniel-foss/a-journal-of-the-shipwreck-and-sufferings-of-daniel-foss,A Journal of the Shipwreck and Sufferings of Daniel Foss,Daniel Foss,1,0,1
62,3,fan-out,knut-hamsun/hunger,Hunger,Knut Hamsun,2,2,0
62,3,fan-out,knut-hamsun/in-wonderland,In Wonderland,Knut Hamsun,1,0,1
62,3,fan-out,knut-hamsun/the-spiritual-life-of-modern-america,The Spiritual Life of Modern America,Knut Hamsun,1,0,1
63,3,fan-out,prosper-merimee/carmen,Carmen,Prosper Mérimée,2,2,0
63,3,fan-out,anonymous/bellum-hispaniense,Bellum Hispaniense,Anonymous,1,0,1
63,3,fan-out,julius-caesar/commentaries,Commentaries,Julius Caesar,1,0,1
64,3,fan-out,rudyard-kipling/captains-courageous,Captains Courageous,Rudyard Kipling,2,2,0
64,3,fan-out,flavius-josephus/the-works-of-josephus,The Works of Josephus,Flavius Josephus,1,0,1
64,3,fan-out,john-greenleaf-whittier/skipper-ireson-s-ride,Skipper Ireson's Ride,John Greenleaf Whittier,1,0,1
65,3,fan-out,s-e-hinton/the-outsiders,The Outsiders,S. E. Hinton,2,2,0
65,3,fan-out,harold-robbins/the-carpetbaggers,The Carpetbaggers,Harold Robbins,1,0,1
65,3,fan-out,margaret-mitchell/gone-with-the-wind,Gone with the Wind,Margaret Mitchell,1,0,1
66,2,fan-out,adolph-hitler/mein-kampf,Mein Kampf,Adolph Hitler,1,0,1
66,2,fan-out,markus-zusak/the-book-thief,The Book Thief,Markus Zusak,1,1,0
67,2,fan-out,alfred-tennyson/oenone,Oenone,Alfred Tennyson,1,0,1
67,2,fan-out,thomas-hardy/two-on-a-tower,Two on a Tower,Thomas Hardy,1,1,0
68,2,fan-out,anonymous/queen-elizabeth,Queen Elizabeth,Anonymous,1,1,0
68,2,fan-out,john-knox/the-first-blast-of-the-trumpet-against-the-monstruous-regiment-of-women,The First Blast of the Trumpet Against the Monstruous Regiment of Women,John Knox,1,0,1
69,2,fan-out,anonymous/recueil-des-miracles-de-l-abbe-paris,Recueil des Miracles de l'Abbe Paris,Anonymous,1,0,1
69,2,fan-out,david-hume/an-enquiry-concerning-human-understanding,An Enquiry Concerning Human Understanding,David Hume,1,1,0
70,2,fan-out,anonymous/the-compleat-fortune-teller,The Compleat Fortune-Teller,Anonymous,1,0,1
70,2,fan-out,thomas-hardy/tess-of-the-d-urbervilles,Tess of the d'Urbervilles,Thomas Hardy,1,1,0
71,2,fan-out,aristophanes/the-frogs,The Frogs,Aristophanes,1,1,0
71,2,fan-out,euripides/andromeda,Andromeda,Euripides,1,0,1
72,2,fan-out,arrian/the-discourses-of-epictetus,The Discourses of Epictetus,Arrian,1,0,1
72,2,fan-out,epictetus/the-enchiridion,The Enchiridion,Epictetus,1,1,0
73,2,fan-out,arthur-conan-doyle/the-sign-of-the-four,The Sign of the Four,Arthur Conan Doyle,1,1,0
73,2,fan-out,winwood-reade/the-martyrdom-of-man,The Martyrdom of Man,Winwood Reade,1,0,1
74,2,fan-out,baruch-spinoza/ethics,Ethics,Baruch Spinoza,1,1,0
74,2,fan-out,baruch-spinoza/principles-of-cartesian-philosophy,Principles of Cartesian Philosophy,Baruch Spinoza,1,0,1
75,2,fan-out,charles-perrault/riquet-a-la-houppe,Riquet a la Houppe,Charles Perrault,1,0,1
75,2,fan-out,frances-hodgson-burnett/the-secret-garden,The Secret Garden,Frances Hodgson Burnett,1,1,0
76,2,fan-out,edith-wharton/ethan-frome,Ethan Frome,Edith Wharton,1,1,0
76,2,fan-out,rose-hartwick-thorpe/curfew-must-not-ring-to-night,Curfew Must Not Ring To-Night,Rose Hartwick Thorpe,1,0,1
77,2,fan-out,elizabeth-gaskell/ruth,Ruth,Elizabeth Gaskell,1,1,0
77,2,fan-out,jacopo-facciolati/lexicon-totius-latinitatis-facciolati-s-latin-lexicon,Lexicon totius Latinitatis (Facciolati's Latin Lexicon),Jacopo Facciolati,1,0,1
78,2,fan-out,fenimore-cooper/the-deerslayer,The Deerslayer,Fenimore Cooper,1,0,1
78,2,fan-out,mikhail-bulgakov/a-country-doctor-s-notebook,A Country Doctor's Notebook,Mikhail Bulgakov,1,1,0
79,2,fan-out,g-k-chesterton/the-innocence-of-father-brown,The Innocence of Father Brown,G. K. Chesterton,1,1,0
79,2,fan-out,h-g-wells/the-invisible-man,The Invisible Man,H. G. Wells,1,0,1
80,2,fan-out,h-g-wells/the-first-men-in-the-moon,The First Men in the Moon,H. G. Wells,1,1,0
80,2,fan-out,william-shakespeare/the-works-of-william-shakespeare,The Works of William Shakespeare,William Shakespeare,1,0,1
81,2,fan-out,h-g-wells/the-food-of-the-gods,The Food of the Gods,H. G. Wells,1,1,0
81,2,fan-out,marie-corelli/the-mighty-atom,The Mighty Atom,Marie Corelli,1,0,1
82,2,fan-out,h-g-wells/the-island-of-doctor-moreau,The Island of Doctor Moreau,H. G. Wells,1,1,0
82,2,fan-out,victor-hugo/l-homme-qui-rit,L'Homme qui Rit,Victor Hugo,1,0,1
83,2,fan-out,henry-demarest-lloyd/wealth-against-commonwealth,Wealth Against Commonwealth,Henry Demarest Lloyd,1,0,1
83,2,fan-out,upton-sinclair/the-jungle,The Jungle,Upton Sinclair,1,1,0
84,2,fan-out,henry-james/daisy-miller,Daisy Miller,Henry James,1,1,0
84,2,fan-out,victor-cherbuliez/paule-mere,Paule Méré,Victor Cherbuliez,1,0,1
85,2,fan-out,herbert-spencer/social-statics,Social Statics,Herbert Spencer,1,0,1
85,2,fan-out,leo-tolstoy/resurrection,Resurrection,Leo Tolstoy,1,1,0
86,2,fan-out,j-m-synge/the-playboy-of-the-western-world,The Playboy of the Western World,J. M. Synge,1,1,0
86,2,fan-out,j-m-synge/the-shadow-of-the-glen,The Shadow of the Glen,J. M. Synge,1,0,1
87,2,fan-out,john-stuart-mill/the-subjection-of-women,The Subjection of Women,John Stuart Mill,1,1,0
87,2,fan-out,madame-de-stael/delphine,Delphine,Madame de Staël,1,0,1
88,2,fan-out,jules-verne/michael-strogoff,Michael Strogoff,Jules Verne,1,1,0
88,2,fan-out,william-cowper/the-diverting-history-of-john-gilpin,The Diverting History of John Gilpin,William Cowper,1,0,1
89,2,fan-out,thomas-hardy/wessex-tales,Wessex Tales,Thomas Hardy,1,1,0
89,2,fan-out,william-buchan/domestic-medicine,Domestic Medicine,William Buchan,1,0,1
90,2,fan-out,w-h-hudson/green-mansions,Green Mansions,W. H. Hudson,1,1,0
90,2,fan-out,w-h-hudson/idle-days-in-patagonia,Idle Days in Patagonia,W. H. Hudson,1,0,1
